name,price,last_volume,last_price,mean_price,mean_volume,abs_vol
Galil AR | Eco (Field-Tested),24.2425,33004,0.4101035365286179,0.24565146284480954,-0.18044590983277786,0.18044590983277786
StatTrak™ AK-47 | Nightwish (Battle-Scarred),58.289,9232,-0.35695294831485463,-0.35695294831485463,0.1835897435897436,0.1835897435897436
StatTrak™ M4A4 | Griffin (Minimal Wear),34.0075,2971,-0.029216979246952657,0.07979322480389857,-0.19842668848353529,0.19842668848353529
AUG | Aristocrat (Well-Worn),3.277,7164,0.02182725288431565,0.1260935383520909,0.000602123370218469,0.000602123370218469
Galil AR | Hunting Blind (Battle-Scarred),8.567,343,1.3141545110750945,0.6049080607969234,-0.2726561583453442,0.2726561583453442
Galil AR | Orange DDPAT (Well-Worn),51.1035,112,0.07218387428403585,0.40438795013441187,-0.22943704525391553,0.22943704525391553
StatTrak™ AUG | Ricochet (Field-Tested),1.554,20409,0.048582995951417046,-0.027173722822860992,0.05133702931832267,0.05133702931832267
AUG | Fleet Flock (Factory New),45.019,1104,-0.0034091160649061046,0.3053698446089972,-0.12835986060645027,0.12835986060645027
Souvenir SG 553 | Waves Perforated (Well-Worn),62.123000000000005,20,0.693393847705497,0.32394380682463497,-0.10929340754946529,0.10929340754946529
M4A1-S | Cyrex (Factory New),211.278,8279,0.4326943289776156,0.11958614882652105,-0.17824971528779998,0.17824971528779998
Galil AR | Tornado (Minimal Wear),29.305500000000002,1640,2.1860730593607305,1.1651220664523165,-0.49184865631526725,0.49184865631526725
FAMAS | Decommissioned (Battle-Scarred),0.4225,21335,0.2841945288753798,0.08942613249404863,-0.27945503800551114,0.27945503800551114
M4A1-S | Player Two (Battle-Scarred),61.421,21746,0.10457504585836057,0.0995716772561001,-0.00933532685378212,0.00933532685378212
StatTrak™ AK-47 | Jaguar (Well-Worn),400.611,152,0.23388501406793583,0.08664905138054807,-0.2149353895932777,0.2149353895932777
StatTrak™ AUG | Fleet Flock (Well-Worn),16.055,2018,0.25621063338680017,0.0869399401593396,0.07014112753936712,0.07014112753936712
FAMAS | Contrast Spray (Factory New),260.46000000000004,43,1.1501541662023107,1.0063785417111784,-0.18421008935241606,0.18421008935241606
SG 553 | Waves Perforated (Factory New),0.368,15395,-0.4329738058551618,-0.03617109457962678,-0.0239262428286275,0.0239262428286275
M4A4 | Jungle Tiger (Minimal Wear),46.0175,1362,0.5847883734545579,0.39244731077682615,-0.1079632123811817,0.1079632123811817
Galil AR | Tornado (Battle-Scarred),23.211,1041,1.7731182795698925,1.031869073651145,-0.4217758459354122,0.4217758459354122
Galil AR | Rocket Pop (Factory New),31.985,5480,0.2438749319436883,0.41127113955606,-0.21479988567643568,0.21479988567643568
StatTrak™ Galil AR | Eco (Well-Worn),26.572499999999998,2065,0.25846554582050674,0.10953778874908887,-0.08394824176139659,0.08394824176139659
Galil AR | CAUTION! (Minimal Wear),213.991,80,0.8912653450820615,0.564741001588186,-0.7199488491048593,0.7199488491048593
StatTrak™ M4A1-S | Guardian (Minimal Wear),295.999,503,-0.0087704023200208,0.11585923231720097,-0.2714458813850436,0.2714458813850436
StatTrak™ M4A4 | Royal Paladin (Minimal Wear),299.357,376,-0.0870075071938221,0.021988347220739363,0.023779956926419352,0.023779956926419352
AK-47 | Nightwish (Minimal Wear),89.658,33559,-0.5547355717896891,-0.5547355717896891,0.2679563229682246,0.2679563229682246
StatTrak™ AK-47 | Elite Build (Battle-Scarred),14.835,24230,0.052724950326426365,0.10576160374563831,-0.14081872257147388,0.14081872257147388
StatTrak™ AK-47 | Elite Build (Minimal Wear),34.1375,23483,0.1763844377821429,0.13410964507480144,-0.20154821960815505,0.20154821960815505
Souvenir FAMAS | Teardown (Battle-Scarred),242.273,3,1.2513148846804318,inf,inf,inf
M4A4 | Bullet Rain (Well-Worn),59.792,649,0.09776561954945201,0.135579355785497,-0.22080228569170351,0.22080228569170351
AUG | Amber Fade (Field-Tested),4.967,10821,1.5603092783505152,2.0502276318759876,-0.7586894358026978,0.7586894358026978
StatTrak™ AK-47 | Frontside Misty (Factory New),673.2785,275,0.02186617572622285,0.07808352881663809,-0.1267729072445382,0.1267729072445382
M4A4 | Global Offensive (Field-Tested),114.54650000000001,2088,1.5159019526016386,1.8399176198032516,-0.6089162875671401,0.6089162875671401
AK-47 | Black Laminate (Battle-Scarred),129.859,678,0.016978487129085108,0.1833967455369015,-0.002072337607903174,0.002072337607903174
StatTrak™ AUG | Fleet Flock (Minimal Wear),38.841,936,0.10612425066567924,0.12141009890067016,-0.044768112899292625,0.044768112899292625
StatTrak™ AK-47 | Slate (Well-Worn),42.708,29464,0.11982799307777021,-0.021226450678089863,0.0999054586197119,0.0999054586197119
SG 553 | Desert Blossom (Battle-Scarred),65.9485,52,1.5866214308126767,1.176075066905542,-0.695487144274052,0.695487144274052
M4A4 | Faded Zebra (Field-Tested),18.756999999999998,3013,0.9019468667613058,0.5477193144494786,-0.29967247719466467,0.29967247719466467
StatTrak™ M4A4 | Desert-Strike (Well-Worn),77.342,105,0.14328371446732394,0.044098958283109516,-0.11818336740533016,0.11818336740533016
SG 553 | Bulldozer (Well-Worn),528.687,15,0.6578769120773674,0.5452748990686828,-0.3824748861084711,0.3824748861084711
Souvenir M4A1-S | VariCamo (Minimal Wear),131.72899999999998,168,0.003649523809523695,0.15168522537293735,-0.1377027184405079,0.1377027184405079
FAMAS | Cyanospatter (Field-Tested),0.198,425338,-0.3888888888888889,0.03762631838241953,0.016699570357049286,0.016699570357049286
StatTrak™ AUG | Momentum (Field-Tested),18.412,4969,-0.04975227085053686,-0.08293566911616293,-0.07983810364553134,0.07983810364553134
M4A1-S | Atomic Alloy (Battle-Scarred),135.7455,1627,0.27637938167594395,0.36402656181197973,-0.2192908798081962,0.2192908798081962
AK-47 | Predator (Battle-Scarred),69.7365,974,0.12999481479080935,0.4868682920377072,0.21439974022200428,0.21439974022200428
M4A1-S | Blue Phosphor (Minimal Wear),2883.493,19,1.6201710498338024,0.8656470823094676,-0.7110109600527041,0.7110109600527041
StatTrak™ M4A4 | X-Ray (Factory New),353.118,218,0.03770335715629109,0.10874065031323937,-0.2611270765186395,0.2611270765186395
StatTrak™ M4A4 | Magnesium (Battle-Scarred),2.376,43224,0.5279742765273312,-0.09206126542056743,-0.02049032209210873,0.02049032209210873
M4A4 | Cyber Security (Field-Tested),93.537,6858,0.43193717277486915,0.6656095016899671,-0.6476043780941847,0.6476043780941847
SG 553 | Phantom (Well-Worn),1.733,5953,0.020011771630370823,0.0274197361870351,0.0965306123860316,0.0965306123860316
Galil AR | Sugar Rush (Well-Worn),159.18,154,0.07689029154785218,0.5046526935248873,-0.17660479925424144,0.17660479925424144
AK-47 | Safari Mesh (Field-Tested),0.309,920510,-0.6103404791929382,0.025718678067891347,-0.029556193304601748,0.029556193304601748
AUG | Tom Cat (Battle-Scarred),0.232,33798,-0.10769230769230768,-0.04557295785218274,-0.2327184179948183,0.2327184179948183
M4A4 | The Coalition (Battle-Scarred),48.036,6494,0.22291242362525457,0.6106422109986266,-0.3440154219444074,0.3440154219444074
StatTrak™ Galil AR | Destroyer (Battle-Scarred),0.626,31482,-0.29105322763306907,-0.29105322763306907,-0.2325020112630732,0.2325020112630732
Galil AR | Firefight (Battle-Scarred),1.4335,13921,0.07458770614692647,0.03592257643378002,0.00652139857329478,0.00652139857329478
M4A4 | Buzz Kill (Factory New),139.065,3026,-0.22313527887021814,0.1375608594892493,-0.05309902579413716,0.05309902579413716
M4A4 | Griffin (Field-Tested),8.5405,45177,0.1165511831611975,0.181046440223675,-0.17395015332547792,0.17395015332547792
StatTrak™ M4A1-S | Golden Coil (Battle-Scarred),335.077,546,0.28693865401787855,0.13658812467476267,-0.13308119605357455,0.13308119605357455
AK-47 | Frontside Misty (Factory New),318.945,2110,0.16569630384965411,0.15468517313129898,-0.17728838719268586,0.17728838719268586
FAMAS | Neural Net (Well-Worn),3.307,5696,-0.0927297668038409,0.13741635673039465,-0.07025904212638928,0.07025904212638928
Galil AR | Tuxedo (Minimal Wear),3.9465000000000003,109471,-0.3378355704697986,0.20835467863487064,0.025308305314408898,0.025308305314408898
AK-47 | Neon Revolution (Factory New),331.695,2484,0.14462051306826415,0.0635807671111506,-0.00802728130199368,0.00802728130199368
StatTrak™ SG 553 | Triarch (Factory New),23.2905,1003,0.19002120430217415,0.04214104317771256,-0.07491767625190913,0.07491767625190913
StatTrak™ AUG | Amber Slipstream (Minimal Wear),3.1615,9005,0.2846403900853313,-0.049814582197669835,-0.13282475019249518,0.13282475019249518
M4A4 | Poseidon (Minimal Wear),4156.444,49,-0.07857971008067097,0.3613397139233552,-0.4036070938608379,0.4036070938608379
SG 553 | Candy Apple (Factory New),36.646,3055,0.3189130825985244,0.488457309719121,-0.34347356664203343,0.34347356664203343
StatTrak™ Galil AR | Sugar Rush (Factory New),701.325,52,0.25257632531174895,0.3734537509745695,-0.2991488093999391,0.2991488093999391
StatTrak™ SG 553 | Triarch (Battle-Scarred),2.226,2970,0.09493359567142158,-0.02320034849219261,0.04149573842815979,0.04149573842815979
M4A4 | Converter (Factory New),3.4545,124171,-0.41745362563237776,-0.17381505301183292,0.2667806585755724,0.2667806585755724
AUG | Torque (Minimal Wear),41.218,3996,0.20351553375379602,0.46051868334440854,-0.34483203978049276,0.34483203978049276
M4A1-S | Mecha Industries (Factory New),379.1465,1784,0.3315626997450288,0.2270501961830424,-0.12369468723082089,0.12369468723082089
StatTrak™ M4A4 | The Battlestar (Well-Worn),87.1425,104,0.2040248148557532,0.030486240625607935,0.3589706628682782,0.3589706628682782
AK-47 | Phantom Disruptor (Field-Tested),18.975,197850,-0.22109108821476947,-0.20834355364278676,-0.050317122619551104,0.050317122619551104
M4A4 | Faded Zebra (Well-Worn),18.271,663,0.8412778393630959,0.5682279683509701,-0.27804099585624165,0.27804099585624165
StatTrak™ FAMAS | Afterimage (Factory New),173.651,170,-0.16633180907116024,0.10756227227099031,-0.2487618946578853,0.2487618946578853
AUG | Daedalus (Battle-Scarred),17.569499999999998,494,0.5108349815117378,0.5422427991969911,-0.3281381071268781,0.3281381071268781
AUG | Radiation Hazard (Minimal Wear),10.1725,3717,0.7553925798101812,0.36753146780467366,-0.30881589522543346,0.30881589522543346
StatTrak™ SG 553 | Dragon Tech (Minimal Wear),10.211,15191,-0.3569899244332494,-0.3569899244332494,-0.28502847460818,0.28502847460818
M4A1-S | Control Panel (Minimal Wear),53.543499999999995,7238,-0.5129752592323086,0.06253532185756895,0.30580563245135617,0.30580563245135617
SG 553 | Darkwing (Minimal Wear),3.512,42598,0.027200935946183086,-0.05594320956280147,-0.2272432593440051,0.2272432593440051
AK-47 | Uncharted (Field-Tested),1.528,502374,-0.10955710955710952,-0.0731108678341031,-0.11859371295726506,0.11859371295726506
StatTrak™ SG 553 | Aloha (Well-Worn),0.523,8776,-0.06272401433691761,-0.21544221067510322,0.2660947960397128,0.2660947960397128
AUG | Condemned (Well-Worn),0.2015,51504,-0.47526041666666663,0.010291540734417274,-0.010168382053567397,0.010168382053567397
StatTrak™ AK-47 | Jaguar (Minimal Wear),1018.887,77,0.3827200536321462,0.14074144744517728,-0.25370917274319105,0.25370917274319105
StatTrak™ Galil AR | Kami (Battle-Scarred),8.079,1215,0.4501884760366184,0.2781584439418032,-0.25271214185950464,0.25271214185950464
M4A1-S | Briefing (Field-Tested),15.016,17550,0.30392497394928797,0.4159567895298346,-0.2589132503493564,0.2589132503493564
Souvenir FAMAS | Cyanospatter (Field-Tested),100.547,66,0.5910594192578527,0.29055262714026686,-0.11486539308015839,0.11486539308015839
StatTrak™ M4A1-S | Leaded Glass (Battle-Scarred),51.211,3295,0.09683015635039625,0.08031191136693872,0.16345377529849422,0.16345377529849422
M4A4 | Dark Blossom (Minimal Wear),113.5085,1442,1.2172660324653761,1.0237738434000039,-0.5911655685833389,0.5911655685833389
M4A1-S | Hyper Beast (Minimal Wear),272.509,7286,0.2148225748930101,0.20367999120290065,-0.2247841025132312,0.2247841025132312
StatTrak™ FAMAS | Roll Cage (Well-Worn),25.762,2219,-0.022648810652907973,-0.05977197796862388,0.10101693304327142,0.10101693304327142
AUG | Storm (Well-Worn),0.038,137193,-0.40625,-0.05877307623532128,0.07144750839836161,0.07144750839836161
AUG | Navy Murano (Minimal Wear),9.163,5697,0.9504044274159216,0.635853593607036,-0.47932377928445086,0.47932377928445086
M4A1-S | Decimator (Minimal Wear),90.26650000000001,26459,0.34455202204513297,0.28788795996340016,-0.1254118978818781,0.1254118978818781
SG 553 | Army Sheen (Minimal Wear),0.051,578424,-0.39285714285714296,-0.015136181812306089,0.04178846304666146,0.04178846304666146
Souvenir AK-47 | Safety Net (Factory New),280.176,204,0.04081325608911186,-0.009515494919296708,0.1632032125254129,0.1632032125254129
StatTrak™ Galil AR | Akoben (Minimal Wear),4.387,10906,0.3782595036129437,0.10647361831983476,-0.027308723984815583,0.027308723984815583
StatTrak™ Galil AR | Firefight (Well-Worn),3.512,7935,0.3158486324466092,7.328051355424548e-05,0.08088497812358002,0.08088497812358002
AUG | Syd Mead (Battle-Scarred),6.786,7924,-0.0030850594975761416,0.036506428361726614,0.041086804349975706,0.041086804349975706
SG 553 | Aerial (Factory New),1.292,23341,0.10144927536231883,0.12155418254595343,-0.14774504464719967,0.14774504464719967
StatTrak™ SG 553 | Wave Spray (Battle-Scarred),26.48,447,0.2215712506343129,0.25795146226244664,-0.20024067212451363,0.20024067212451363
StatTrak™ Galil AR | Orange DDPAT (Factory New),1299.797,5,0.00940994657057651,0.31848721249941186,0.05610044710346699,0.05610044710346699
M4A4 | Red DDPAT (Field-Tested),348.947,102,0.9423172191144138,0.9998041446784767,-0.8381991802664422,0.8381991802664422
StatTrak™ FAMAS | Rapid Eye Movement (Factory New),74.086,1249,-0.26300187020015126,-0.26300187020015126,-0.08296622613803231,0.08296622613803231
StatTrak™ AK-47 | Point Disarray (Well-Worn),102.32650000000001,659,-0.025656773407223228,-0.04636832024544567,0.17922876979499905,0.17922876979499905
StatTrak™ AUG | Plague (Well-Worn),4.856,1471,0.13325554259043168,0.8754243504033404,-0.5345510740438134,0.5345510740438134
StatTrak™ M4A1-S | Mecha Industries (Well-Worn),278.5685,178,0.12674025417216064,0.0569486742311785,0.09171926382989315,0.09171926382989315
AK-47 | First Class (Factory New),728.3645,103,0.47058485046104404,0.36098753089842683,-0.29095470017963404,0.29095470017963404
FAMAS | Pulse (Field-Tested),24.755,5653,0.1280987969376595,0.23341794030226304,-0.20028726597396754,0.20028726597396754
Souvenir FAMAS | Dark Water (Minimal Wear),7.226,4931,-0.24877845929930345,-0.02966930878901118,0.02055084086856114,0.02055084086856114
StatTrak™ M4A4 | Desert-Strike (Factory New),129.334,496,-0.0707429228337405,-0.010652823513910187,-0.16174338527677373,0.16174338527677373
M4A1-S | Nitro (Battle-Scarred),1.27,107398,-0.7520983798555534,-0.02877932818143489,0.053478526761727985,0.053478526761727985
M4A4 | Desert Storm (Well-Worn),62.969,344,0.028636304234187143,0.6746153016308314,0.039598922812411355,0.039598922812411355
AK-47 | Fuel Injector (Well-Worn),556.122,1776,0.10840890518804923,0.27195622506429407,-0.2533942618333763,0.2533942618333763
M4A1-S | Leaded Glass (Factory New),54.091,10476,0.10864931338389018,0.10973795561093909,0.003670616991422585,0.003670616991422585
Souvenir Galil AR | CAUTION! (Factory New),201.832,170,0.2424177136490388,0.21981083778139227,0.15882238537462925,0.15882238537462925
Souvenir FAMAS | Dark Water (Field-Tested),3.341,6850,-0.3974752028854824,-0.0952330302629415,-0.01695593055559736,0.01695593055559736
StatTrak™ FAMAS | Valence (Battle-Scarred),15.011,2249,0.3286422375641706,0.12523199110735958,-0.04879089989532167,0.04879089989532167
AUG | Surveillance (Minimal Wear),3.916,21816,5.024615384615385,3.6292231151932643,-0.26222078142570304,0.26222078142570304
Souvenir SG 553 | Gator Mesh (Field-Tested),3.653,1186,0.143706950532248,0.08693110158755922,-0.0004304484482478863,0.0004304484482478863
M4A4 | Buzz Kill (Field-Tested),36.431,26283,-0.07321478541809764,-0.0031820573419949548,0.03848352813754361,0.03848352813754361
AK-47 | Jungle Spray (Factory New),511.51,41,-0.04328601915635006,0.35906525178603793,-0.13932862635166257,0.13932862635166257
StatTrak™ SG 553 | Ol' Rusty (Minimal Wear),1.091,45162,0.06231742940603706,-0.11174599752902477,0.052383719451959514,0.052383719451959514
M4A1-S | Atomic Alloy (Minimal Wear),249.404,3651,0.14513189008012126,0.38020256367170674,-0.39183100340828764,0.39183100340828764
M4A4 | Cyber Security (Minimal Wear),132.765,4264,0.22735088562659458,0.5765223621517694,-0.5743602768074403,0.5743602768074403
M4A4 | Desert Storm (Battle-Scarred),65.6635,298,0.06914209420844387,0.6706431804612333,-0.05636863362750768,0.05636863362750768
Souvenir SG 553 | Gator Mesh (Battle-Scarred),6.917,263,0.5724028188224596,0.15139648713164225,0.0359933480951309,0.0359933480951309
StatTrak™ AUG | Momentum (Minimal Wear),60.099,1130,-0.09417155259469152,-0.0931977959021244,-0.061665579966177705,0.061665579966177705
StatTrak™ FAMAS | Valence (Field-Tested),17.448999999999998,5405,0.3223948465327774,0.12645923733488,-0.1634603806562566,0.1634603806562566
AK-47 | Cartel (Battle-Scarred),49.754999999999995,7526,0.6599939945951355,0.2717088888401972,-0.16105210592725105,0.16105210592725105
StatTrak™ AK-47 | Nightwish (Field-Tested),102.9545,9462,-0.4786480382426219,-0.4786480382426219,0.14178834318812597,0.14178834318812597
StatTrak™ M4A4 | Royal Paladin (Battle-Scarred),105.757,1120,0.22791923554750534,0.05621403615159602,0.27809409869643603,0.27809409869643603
AK-47 | Slate (Factory New),51.349,37589,0.12946791896707202,0.009325091717688867,0.0005620773001053514,0.0005620773001053514
SG 553 | Bleached (Well-Worn),3.282,1556,1.9303571428571427,3.8184719846022244,-0.6998252415462185,0.6998252415462185
StatTrak™ FAMAS | Djinn (Minimal Wear),50.4005,900,0.1215064530485092,0.10315577194181699,-0.20296629288292073,0.20296629288292073
StatTrak™ M4A4 | 龍王 (Dragon King) (Minimal Wear),158.4015,1876,0.11254196575313612,0.11573440283792921,-0.21133243811364055,0.21133243811364055
Souvenir FAMAS | CaliCamo (Minimal Wear),0.141,46518,-0.4173553719008265,-0.3589667032914537,-0.008037961590911497,0.008037961590911497
StatTrak™ M4A4 | Spider Lily (Factory New),240.39350000000002,757,0.1606260018153378,0.746433551752741,-0.48042934923308234,0.48042934923308234
M4A4 | Modern Hunter (Field-Tested),132.523,417,0.27291326481605993,0.4065368551013047,-0.19803227518795066,0.19803227518795066
FAMAS | Faulty Wiring (Minimal Wear),3.108,4721,1.4844124700239811,1.6353020033861552,-0.6256235514843835,0.6256235514843835
StatTrak™ Galil AR | Signal (Minimal Wear),8.947,13011,0.2567776373086107,0.002027547252110417,0.0017208857549214154,0.0017208857549214154
AK-47 | Slate (Field-Tested),15.128499999999999,454738,0.2549564496059726,0.04495294429322037,0.03234008934909294,0.03234008934909294
AK-47 | Jet Set (Well-Worn),1194.72,34,0.4082767140210007,0.4139981749429625,-0.37324686471697116,0.37324686471697116
StatTrak™ AUG | Momentum (Battle-Scarred),11.341,4684,-0.04929164221644739,-0.07565021400706372,-0.001543231190616709,0.001543231190616709
Souvenir M4A4 | Mainframe (Factory New),8.4275,5192,-0.06163010800578996,-0.06396076692398843,0.6663882608061769,0.6663882608061769
FAMAS | Colony (Battle-Scarred),0.033,207905,-0.44999999999999996,-0.074210054272999,0.06067092896701973,0.06067092896701973
StatTrak™ AK-47 | Uncharted (Minimal Wear),11.57,46708,-0.0004319654427644929,-0.07698950984785194,-0.06289158013045848,0.06289158013045848
AUG | Sweeper (Field-Tested),0.04,736514,-0.411764705882353,-0.11823097618494036,0.3219989873990373,0.3219989873990373
Souvenir AK-47 | Black Laminate (Field-Tested),119.646,752,0.06870201733740051,0.1114857712644548,-0.28485870421659737,0.28485870421659737
StatTrak™ M4A4 | Magnesium (Factory New),44.097,4516,0.5481866376435067,0.13321187992399924,-0.06933325791209528,0.06933325791209528
Souvenir Galil AR | Cold Fusion (Battle-Scarred),3.096,3167,0.34901960784313735,0.12466482961173515,0.649375305115297,0.649375305115297
AK-47 | Vulcan (Field-Tested),1156.885,2839,-0.020256537071351464,0.3374636830285239,-0.35808460642357587,0.35808460642357587
AUG | Momentum (Field-Tested),7.67,41908,-0.13878284302717275,-0.05517996264515238,-0.10664361153229193,0.10664361153229193
Souvenir FAMAS | CaliCamo (Well-Worn),0.148,8298,-0.4307692307692308,-0.3341529438303632,-0.0258061047708025,0.0258061047708025
FAMAS | Crypsis (Battle-Scarred),0.491,10678,-0.10073260073260082,0.010100658740392076,-0.009118441990194313,0.009118441990194313
StatTrak™ AK-47 | Redline (Well-Worn),164.636,1113,-0.010288702865988543,0.06770761409797436,-0.13334337680077293,0.13334337680077293
Souvenir AUG | Random Access (Factory New),24.745,294,-0.264690587623505,-0.12798014100644242,1.2580837248249614,1.2580837248249614
Galil AR | Orange DDPAT (Battle-Scarred),53.486,221,0.14521240150736545,0.41882379996096064,-0.21829807115763566,0.21829807115763566
StatTrak™ AK-47 | Case Hardened (Well-Worn),1667.545,70,0.19098021990579553,0.23185088680616373,-0.273250925137305,0.273250925137305
AUG | Sand Storm (Battle-Scarred),230.5925,33,0.5898490421640851,0.5967848704849616,-0.6736111111111112,0.6736111111111112
AK-47 | Slate (Minimal Wear),23.978,175627,0.18153148713905592,0.031078175767401663,0.03793918601507801,0.03793918601507801
StatTrak™ Galil AR | Eco (Minimal Wear),347.07,190,0.344279057877552,0.2777872297200462,-0.2145288416733711,0.2145288416733711
StatTrak™ M4A4 | Poly Mag (Factory New),10.141,10293,-0.4266410357889976,-0.4266410357889976,-0.28866620594333103,0.28866620594333103
Galil AR | Akoben (Battle-Scarred),0.646,26161,-0.06512301013024592,0.079869580257476,-0.031039273516846773,0.031039273516846773
StatTrak™ AUG | Syd Mead (Factory New),90.824,569,-0.024996645285955882,0.12726305823020292,-0.03963259167215659,0.03963259167215659
Galil AR | Sugar Rush (Factory New),293.41700000000003,476,0.12134813855146594,0.4837509362687323,-0.2920777971500052,0.2920777971500052
FAMAS | Cyanospatter (Battle-Scarred),0.186,86184,-0.40764331210191085,0.027958531477287725,0.05222104484749691,0.05222104484749691
AUG | Momentum (Battle-Scarred),5.699,22676,-0.14223359422034923,-0.056465879069403646,0.01811721181892602,0.01811721181892602
M4A4 | Mainframe (Minimal Wear),0.323,242587,-0.29010989010989013,-0.17536573675649744,0.20507551087126769,0.20507551087126769
Galil AR | CAUTION! (Field-Tested),196.261,114,1.0004382880265827,0.6243777840957414,-0.678015037593985,0.678015037593985
AUG | Hot Rod (Minimal Wear),1695.399,5,0.9575072653189407,0.6978848142461841,-0.2199763950148133,0.2199763950148133
StatTrak™ M4A1-S | Basilisk (Field-Tested),75.7825,4938,0.3101412444029527,0.2045694180930321,-0.22958460952065443,0.22958460952065443
Souvenir AUG | Sand Storm (Factory New),28.785,1994,-0.07577460266495423,-0.1257419488023056,-0.06210172621259166,0.06210172621259166
StatTrak™ M4A1-S | Cyrex (Well-Worn),204.784,291,0.2457091759610441,0.009814733340856942,-0.04568919930516796,0.04568919930516796
Galil AR | VariCamo (Field-Tested),0.229,273209,-0.42317380352644834,0.07113414415472057,0.035663036983219334,0.035663036983219334
SG 553 | Fallout Warning (Factory New),13.832,1309,0.6599063962558502,0.2423203675894217,-0.2839848656912932,0.2839848656912932
Galil AR | Amber Fade (Minimal Wear),102.672,660,0.4541128484024472,2.4352491213475878,-0.7582380106615674,0.7582380106615674
AK-47 | Jungle Spray (Minimal Wear),62.6635,1717,-0.0337758657908533,0.3314441597561627,-0.08081424128060596,0.08081424128060596
Souvenir M4A4 | Converter (Minimal Wear),27.969,1449,0.04365834546065158,-0.03119906146439073,0.1624590710413054,0.1624590710413054
AK-47 | Black Laminate (Field-Tested),130.787,2280,0.07180495800040976,0.18279694863594736,-0.03388876126372846,0.03388876126372846
SG 553 | Lush Ruins (Battle-Scarred),2.4405,1212,1.0699745547073791,1.3027292128375605,-0.5537015170586772,0.5537015170586772
Galil AR | Amber Fade (Factory New),109.07,1435,0.4181326468255515,2.320467926020408,-0.7053297515816683,0.7053297515816683
StatTrak™ AUG | Bengal Tiger (Factory New),411.9815,41,0.02060500812556977,0.017198384480682987,-0.08007587160659636,0.08007587160659636
FAMAS | Survivor Z (Well-Worn),1.155,8645,-0.08983451536643017,0.15083745685869923,-0.10981135970523721,0.10981135970523721
AK-47 | Red Laminate (Minimal Wear),311.9845,862,0.30800690930282293,0.298687310750947,-0.2811300018418609,0.2811300018418609
Galil AR | Rocket Pop (Field-Tested),4.642,52291,0.46527777777777785,0.4019512384265237,-0.15952059552778725,0.15952059552778725
StatTrak™ FAMAS | Decommissioned (Minimal Wear),2.0905,15185,-0.007831039392501273,-0.083642869646996,-0.15936069113863094,0.15936069113863094
StatTrak™ Galil AR | Chromatic Aberration (Factory New),126.9005,971,0.09613374679323831,0.07060529500750583,-0.04537978494549871,0.04537978494549871
AUG | Colony (Battle-Scarred),8.396,627,1.2833831928202342,0.6926546325722182,-0.20794320283538936,0.20794320283538936
M4A4 | Zirka (Minimal Wear),120.104,1409,0.012536145746393812,0.4460098039404345,-0.3431970472001519,0.3431970472001519
M4A1-S | Blood Tiger (Field-Tested),24.699,7665,0.6989269500619069,0.22652259929914267,-0.15172553493140548,0.15172553493140548
FAMAS | Spitfire (Well-Worn),55.8575,108,0.3066693178628241,0.28903625656601356,-0.1970578553484536,0.1970578553484536
StatTrak™ AK-47 | Cartel (Well-Worn),159.655,262,0.37495532503993834,0.17821082970581545,-0.16775713610838328,0.16775713610838328
StatTrak™ AK-47 | Frontside Misty (Well-Worn),121.47,1276,-0.028138926448350598,0.02991836045424212,-0.1456240772577242,0.1456240772577242
StatTrak™ M4A4 | Neo-Noir (Minimal Wear),163.274,3202,0.016181834024173135,-0.2221464122170913,0.5181777400619396,0.5181777400619396
M4A1-S | Control Panel (Battle-Scarred),18.14,13235,-0.5389503113483288,0.007570884734593664,0.47249147672271297,0.47249147672271297
FAMAS | Afterimage (Factory New),240.705,376,-0.0345656036546969,0.4546129231922776,-0.35851636801516334,0.35851636801516334
SG 553 | Dragon Tech (Minimal Wear),4.279,99613,-0.40987450006895604,-0.40987450006895604,-0.24562466394541338,0.24562466394541338
AUG | Daedalus (Field-Tested),20.183,3236,0.7396138596793655,0.5873090955345693,-0.3344150492746114,0.3344150492746114
Souvenir AK-47 | Safety Net (Minimal Wear),102.16749999999999,476,0.0071220858593326105,-0.07951302028825133,0.22701057773693673,0.22701057773693673
FAMAS | Survivor Z (Field-Tested),0.936,62765,0.22673656618610752,0.16396007884017177,-0.17584991182025267,0.17584991182025267
StatTrak™ FAMAS | Survivor Z (Field-Tested),2.215,21249,-0.06932773109243699,0.031572209086388366,-0.1629870641284865,0.1629870641284865
M4A1-S | VariCamo (Battle-Scarred),1.691,29038,-0.5302777777777777,0.10183079674521905,-0.007748349324034921,0.007748349324034921
StatTrak™ AUG | Bengal Tiger (Battle-Scarred),46.476,360,0.22877614150120293,0.10883803087823857,-0.035203492515345665,0.035203492515345665
AK-47 | Fuel Injector (Minimal Wear),1083.9025000000001,1168,-0.01359073893158786,0.32695967109776575,-0.2555425087250424,0.2555425087250424
StatTrak™ M4A4 | Poly Mag (Battle-Scarred),0.575,55302,-0.534035656401945,-0.534035656401945,-0.3775241439859526,0.3775241439859526
Souvenir Galil AR | VariCamo (Battle-Scarred),314.927,1,-0.08975374299092431,0.6662677360832104,-0.012839642626876709,0.012839642626876709
StatTrak™ M4A4 | In Living Color (Factory New),397.138,440,-0.23711664985832984,-0.1142708033026578,0.10589983022071306,0.10589983022071306
