name,price,last_volume,last_price,mean_price,mean_volume,abs_vol
Autograph Capsule | Team EnVyUs | Cluj-Napoca 2015,22.691796747967484,781,0.3482223222463135,0.4160789622283353,-0.3983925929175268,0.3983925929175268
Autograph Capsule | Team Liquid | Cologne 2016,38.83614285714285,341,0.20332454358708446,0.6093160162162109,-0.2885722007141408,0.2885722007141408
Berlin 2019 Nuke Souvenir Package,60.873174825174836,223,0.2933193675123823,0.3168328415149598,-0.5170341169775294,0.5170341169775294
StatTrak™ Masterminds Music Kit Box,33.81902094240838,501,-0.015415583953112039,-0.01267249457124748,-0.43187076122177537,0.43187076122177537
Krakow 2017 Overpass Souvenir Package,208.85193750000002,86,0.014788119437992233,0.45054050552916114,-0.3293102506249114,0.3293102506249114
Berlin 2019 Mirage Souvenir Package,53.608510204081625,129,0.30245896105874437,0.334922018692818,-0.4744580805131574,0.4744580805131574
Autograph Capsule | Legends (Foil) | MLG Columbus 2016,110.02299333333333,224,0.11042241452277478,0.49990035947548217,-0.35237349648934707,0.35237349648934707
Autograph Capsule | Ninjas in Pyjamas | Cluj-Napoca 2015,16.73838888888889,410,0.14611203603152165,0.3920437791656508,-0.36505041247594044,0.36505041247594044
DreamHack 2014 Overpass Souvenir Package,2275.4645,4,1.498513001968207,0.5035353375683995,-0.22601262539301337,0.22601262539301337
London 2018 Mirage Souvenir Package,52.751563451776654,380,0.32694766322825286,0.45080000466837655,-0.4149806397772754,0.4149806397772754
ESL One Cologne 2014 Inferno Souvenir Package,335.0041,12,0.28837755538325394,0.365555721745314,-0.29061217261134714,0.29061217261134714
Revolver Case,8.952978410206084,1593662,0.5371365968814612,1.548698774211111,0.24178116542885034,0.24178116542885034
Autograph Capsule | Team SoloMid | Cluj-Napoca 2015,20.787343137254894,230,0.25156933060999437,0.4451260459423939,-0.3281030247635469,0.3281030247635469
Autograph Capsule | Group A (Foil) | Cologne 2015,68.02049230769231,338,0.1739759403206196,0.4237650827081727,-0.32776846417990546,0.32776846417990546
Stockholm 2021 Challengers Sticker Capsule,12.445092746730083,56348,-0.4802795803622641,1.714686249711981,-0.7489253998964596,0.7489253998964596
London 2018 Inferno Souvenir Package,46.67075100401606,480,0.19063475102603067,0.3248349017641552,-0.4257829546975721,0.4257829546975721
